,定期借家
19982,1
19983,1
19984,3
19985,1
19986,1
19987,1
19988,1
19989,1
19990,3
19991,1
19992,1
19993,2
19994,1
19995,1
19996,1
19997,1
19998,1
19999,3
20000,1
20001,3
20002,3
20003,1
20004,1
20005,1
20006,3
20007,3
20008,1
20009,1
20010,1
20011,3
20012,1
20013,3
20014,2
20015,2
20016,1
20017,3
20018,1
20019,3
20020,1
20021,3
20022,2
20023,1
20024,2
20025,3
20026,1
20027,1
20028,1
20029,3
20030,1
20031,1
20032,1
20033,1
20034,1
20035,1
20036,3
20037,1
20038,2
20039,1
20040,3
20041,3
20042,1
20043,1
20044,3
20045,3
20046,1
20047,3
20048,1
20049,1
20050,1
20051,1
20052,1
20053,1
20054,2
20055,3
20056,2
20057,1
20058,1
20059,1
20060,3
20061,1
20062,1
20063,1
20064,1
20065,1
20066,1
20067,2
20068,3
20069,3
20070,1
20071,1
20072,1
20073,1
20074,3
20075,1
20076,1
20077,1
20078,1
20079,2
20080,1
20081,1
20082,2
20083,3
20084,1
20085,1
20086,2
20087,1
20088,1
20089,1
20090,1
20091,1
20092,1
20093,3
20094,1
20095,1
20096,1
20097,1
20098,3
20099,1
20100,1
20101,1
20102,1
20103,3
20104,3
20105,1
20106,3
20107,3
20108,1
20109,3
20110,2
20111,1
20112,3
20113,3
20114,2
20115,2
20116,1
20117,1
20118,1
20119,1
20120,1
20121,1
20122,1
20123,1
20124,1
20125,1
20126,1
20127,1
20128,1
20129,1
20130,1
20131,3
20132,1
20133,1
20134,3
20135,1
20136,1
20137,3
20138,3
20139,1
20140,1
20141,3
20142,3
20143,1
20144,3
20145,1
20146,1
20147,1
20148,1
20149,3
20150,3
20151,1
20152,1
20153,1
20154,3
20155,3
20156,3
20157,3
20158,1
20159,1
20160,1
20161,1
20162,1
20163,1
20164,1
20165,1
20166,3
20167,1
20168,1
20169,1
20170,1
20171,1
20172,2
20173,1
20174,1
20175,1
20176,1
20177,1
20178,1
20179,1
20180,1
20181,1
20182,3
20183,2
20184,1
20185,1
20186,3
20187,3
20188,2
20189,1
20190,3
20191,1
20192,3
20193,3
20194,1
20195,3
20196,3
20197,1
20198,1
20199,3
20200,1
20201,1
20202,1
20203,1
20204,1
20205,1
20206,1
20207,1
20208,1
20209,1
20210,1
20211,1
20212,3
20213,1
20214,1
20215,1
20216,1
20217,1
20218,1
20219,1
20220,1
20221,1
20222,1
20223,3
20224,1
20225,3
20226,3
20227,1
20228,1
20229,1
20230,3
20231,3
20232,1
20233,1
20234,3
20235,3
20236,3
20237,1
20238,1
20239,3
20240,1
20241,3
20242,3
20243,1
20244,1
20245,2
20246,1
20247,1
20248,2
20249,1
20250,1
20251,1
20252,3
20253,1
20254,1
20255,1
20256,1
20257,1
20258,1
20259,1
20260,1
20261,3
20262,1
20263,1
20264,1
20265,1
20266,1
20267,3
20268,1
20269,1
20270,1
20271,1
20272,1
20273,1
20274,3
20275,1
20276,1
20277,1
20278,1
20279,1
20280,1
20281,3
20282,3
20283,3
20284,1
20285,1
20286,3
20287,1
20288,3
20289,1
20290,2
20291,1
20292,3
20293,1
20294,1
20295,2
20296,3
20297,1
20298,1
20299,1
20300,1
20301,3
20302,1
20303,1
20304,2
20305,1
20306,3
20307,1
20308,3
20309,1
20310,3
20311,1
20312,1
20313,1
20314,1
20315,1
20316,1
20317,1
20318,1
20319,3
20320,2
20321,1
20322,1
20323,1
20324,1
20325,1
20326,1
20327,3
20328,1
20329,3
20330,1
20331,1
20332,3
20333,1
20334,1
20335,1
20336,1
20337,1
20338,1
20339,1
20340,1
20341,1
20342,1
20343,3
20344,1
20345,1
20346,1
20347,1
20348,1
20349,1
20350,3
20351,1
20352,1
20353,3
20354,1
20355,1
20356,1
20357,1
20358,1
20359,3
20360,1
20361,2
20362,1
20363,1
20364,1
20365,2
20366,3
20367,1
20368,1
20369,1
20370,1
20371,3
20372,1
20373,3
20374,1
20375,1
20376,2
20377,3
20378,1
20379,1
20380,1
20381,1
20382,1
20383,1
20384,1
20385,2
20386,1
20387,3
20388,3
20389,1
20390,1
20391,1
20392,1
20393,3
20394,1
20395,2
20396,1
20397,1
20398,2
20399,1
20400,1
20401,1
20402,1
20403,1
20404,3
20405,3
20406,3
20407,3
20408,2
20409,1
20410,1
20411,3
20412,1
20413,1
20414,3
20415,1
20416,1
20417,1
20418,3
20419,3
20420,1
20421,1
20422,1
20423,1
20424,1
20425,1
20426,2
20427,3
20428,1
20429,3
20430,1
20431,1
20432,1
20433,1
20434,1
20435,3
20436,1
20437,1
20438,1
20439,1
20440,1
20441,1
20442,1
20443,1
20444,1
20445,3
20446,1
20447,1
20448,1
20449,1
20450,2
20451,1
20452,1
20453,1
20454,1
20455,1
20456,3
20457,1
20458,1
20459,1
20460,1
20461,3
20462,1
20463,3
20464,1
20465,1
20466,3
20467,1
20468,1
20469,1
20470,1
20471,2
20472,1
20473,1
20474,2
20475,3
20476,1
20477,1
20478,1
20479,2
20480,1
20481,1
20482,1
20483,3
20484,2
20485,1
20486,1
20487,3
20488,1
20489,3
20490,3
20491,1
20492,2
20493,3
20494,3
20495,1
20496,3
20497,1
20498,1
20499,1
20500,1
20501,1
20502,3
20503,3
20504,1
20505,1
20506,1
20507,1
20508,1
20509,3
20510,1
20511,1
20512,1
20513,1
20514,1
20515,1
20516,3
20517,1
20518,1
20519,1
20520,1
20521,1
20522,1
20523,1
20524,1
20525,1
20526,1
20527,1
20528,1
20529,1
20530,1
20531,1
20532,3
20533,1
20534,1
20535,1
20536,1
20537,1
20538,1
20539,1
20540,1
20541,1
20542,1
20543,2
20544,1
20545,1
20546,1
20547,1
20548,1
20549,1
20550,3
20551,1
20552,1
20553,3
20554,1
20555,3
20556,1
20557,2
20558,1
20559,3
20560,1
20561,1
20562,1
20563,1
20564,1
20565,3
20566,3
20567,1
20568,1
20569,1
20570,3
20571,1
20572,3
20573,1
20574,3
20575,1
20576,1
20577,1
20578,3
20579,1
20580,1
20581,1
20582,2
20583,1
20584,3
20585,1
20586,1
20587,3
20588,1
20589,1
20590,1
20591,1
20592,3
20593,2
20594,1
20595,3
20596,1
20597,3
20598,3
20599,1
20600,3
20601,1
20602,1
20603,1
20604,1
20605,1
20606,1
20607,1
20608,1
20609,1
20610,2
20611,1
20612,1
20613,1
20614,3
20615,3
20616,2
20617,1
20618,1
20619,1
20620,1
20621,1
20622,3
20623,1
20624,1
20625,1
20626,1
20627,3
20628,3
20629,1
20630,1
20631,1
20632,1
20633,1
20634,3
20635,1
20636,1
20637,3
20638,1
20639,1
20640,3
20641,1
20642,3
20643,2
20644,1
20645,2
20646,1
20647,1
20648,1
20649,1
20650,3
20651,1
20652,3
20653,1
20654,1
20655,3
20656,1
20657,1
20658,1
20659,1
20660,3
20661,1
20662,1
20663,3
20664,1
20665,1
20666,1
20667,1
20668,3
20669,1
20670,1
20671,1
20672,3
20673,1
20674,1
20675,1
20676,3
20677,3
20678,1
20679,1
20680,3
20681,1
20682,1
20683,1
20684,1
20685,1
20686,3
20687,1
20688,1
20689,2
20690,3
20691,1
20692,3
20693,1
20694,3
20695,1
20696,1
20697,3
20698,1
20699,1
20700,2
20701,1
20702,1
20703,3
20704,1
20705,1
20706,1
20707,1
20708,1
20709,1
20710,3
20711,1
20712,1
20713,1
20714,1
20715,1
20716,1
20717,1
20718,1
20719,2
20720,1
20721,1
20722,1
20723,3
20724,3
20725,1
20726,1
20727,1
20728,1
20729,3
20730,1
20731,3
20732,1
20733,1
20734,3
20735,1
20736,2
20737,1
20738,1
20739,1
20740,1
20741,1
20742,1
20743,1
20744,1
20745,3
20746,3
20747,1
20748,1
20749,1
20750,1
20751,3
20752,3
20753,2
20754,1
20755,1
20756,1
20757,2
20758,3
20759,3
20760,1
20761,3
20762,1
20763,1
20764,1
20765,1
20766,1
20767,2
20768,1
20769,1
20770,1
20771,1
20772,1
20773,1
20774,1
20775,1
20776,1
20777,3
20778,1
20779,1
20780,1
20781,2
20782,1
20783,3
20784,3
20785,1
20786,1
20787,1
20788,2
20789,1
20790,1
20791,1
20792,1
20793,3
20794,1
20795,3
20796,1
20797,1
20798,1
20799,3
20800,1
20801,3
20802,1
20803,1
20804,1
20805,1
20806,3
20807,1
20808,1
20809,3
20810,1
20811,3
20812,1
20813,1
20814,1
20815,1
20816,1
20817,1
20818,1
20819,1
20820,1
20821,1
20822,1
20823,1
20824,3
20825,3
20826,1
20827,1
20828,1
20829,3
20830,1
20831,2
20832,1
20833,1
20834,1
20835,3
20836,1
20837,3
20838,1
20839,3
20840,3
20841,1
20842,1
20843,1
20844,3
20845,1
20846,1
20847,1
20848,3
20849,1
20850,1
20851,1
20852,1
20853,3
20854,3
20855,1
20856,1
20857,1
20858,1
20859,1
20860,1
20861,1
20862,1
20863,3
20864,1
20865,1
20866,1
20867,1
20868,3
20869,3
20870,1
20871,1
20872,1
20873,3
20874,2
20875,1
20876,1
20877,1
20878,1
20879,1
20880,1
20881,1
20882,1
20883,3
20884,1
20885,1
20886,3
20887,1
20888,3
20889,1
20890,1
20891,3
20892,1
20893,1
20894,1
20895,3
20896,1
20897,2
20898,3
20899,3
20900,1
20901,3
20902,1
20903,3
20904,1
20905,1
20906,1
20907,1
20908,3
20909,1
20910,1
20911,1
20912,1
20913,3
20914,1
20915,1
20916,3
20917,1
20918,1
20919,1
20920,1
20921,1
20922,1
20923,1
20924,1
20925,1
20926,3
20927,1
20928,1
20929,1
20930,1
20931,1
20932,1
20933,1
20934,1
20935,1
20936,1
20937,1
20938,3
20939,1
20940,3
20941,3
20942,3
20943,1
20944,1
20945,1
20946,1
20947,1
20948,1
20949,1
20950,1
20951,2
20952,1
20953,1
20954,3
20955,1
20956,1
20957,1
20958,3
20959,1
20960,1
20961,1
20962,2
20963,1
20964,1
20965,3
20966,1
20967,3
20968,3
20969,1
20970,1
20971,1
20972,1
20973,3
20974,1
20975,1
20976,1
20977,1
20978,1
20979,3
20980,1
20981,1
20982,1
20983,1
20984,1
20985,1
20986,1
20987,1
20988,1
20989,2
20990,1
20991,3
20992,3
20993,1
20994,1
20995,1
20996,1
20997,3
20998,1
20999,1
21000,1
21001,1
21002,1
21003,1
21004,1
21005,1
21006,1
21007,1
21008,1
21009,1
21010,1
21011,3
21012,1
21013,3
21014,1
21015,1
21016,3
21017,3
21018,1
21019,1
21020,2
21021,3
21022,1
21023,1
21024,1
21025,1
21026,1
21027,1
21028,1
21029,1
21030,1
21031,1
21032,1
21033,3
21034,1
21035,1
21036,1
21037,3
21038,1
21039,1
21040,1
21041,1
21042,3
21043,3
21044,1
21045,1
21046,1
21047,3
21048,2
21049,1
21050,1
21051,1
21052,1
21053,1
21054,1
21055,3
21056,1
21057,1
21058,3
21059,1
21060,3
21061,1
21062,1
21063,1
21064,3
21065,1
21066,1
21067,1
21068,1
21069,3
21070,3
21071,3
21072,1
21073,1
21074,2
21075,1
21076,3
21077,1
21078,1
21079,3
21080,1
21081,2
21082,1
21083,1
21084,3
21085,1
21086,1
21087,1
21088,1
21089,1
21090,2
21091,1
21092,1
21093,3
21094,1
21095,3
21096,1
21097,1
21098,1
21099,1
21100,3
21101,1
21102,3
21103,1
21104,1
21105,1
21106,1
21107,2
21108,1
21109,1
21110,1
21111,1
21112,1
21113,1
21114,1
21115,3
21116,1
21117,3
21118,3
21119,1
21120,3
21121,1
21122,1
21123,1
21124,1
21125,1
21126,1
21127,1
21128,1
21129,1
21130,3
21131,2
21132,1
21133,1
21134,1
21135,3
21136,3
21137,1
21138,1
21139,1
21140,3
21141,1
21142,1
21143,2
21144,1
21145,1
21146,1
21147,1
21148,2
21149,1
21150,1
21151,1
21152,3
21153,1
21154,1
21155,3
21156,1
21157,3
21158,1
21159,1
21160,1
21161,3
21162,1
21163,3
21164,3
21165,1
21166,3
21167,1
21168,1
21169,1
21170,1
21171,3
21172,1
21173,1
21174,1
21175,1
21176,1
21177,1
21178,1
21179,1
21180,1
21181,1
21182,3
21183,1
21184,1
21185,1
21186,1
21187,1
21188,1
21189,1
21190,1
21191,1
21192,1
21193,3
21194,1
21195,1
21196,1
21197,3
21198,2
21199,3
21200,1
21201,1
21202,1
21203,1
21204,1
21205,1
21206,1
21207,1
21208,1
21209,1
21210,1
21211,1
21212,3
21213,1
21214,1
21215,1
21216,1
21217,1
21218,1
21219,1
21220,3
21221,1
21222,1
21223,1
21224,2
21225,1
21226,3
21227,3
21228,1
21229,3
21230,1
21231,1
21232,1
21233,1
21234,1
21235,1
21236,1
21237,1
21238,1
21239,1
21240,1
21241,1
21242,1
21243,3
21244,1
21245,1
21246,1
21247,1
21248,1
21249,1
21250,1
21251,1
21252,1
21253,3
21254,1
21255,3
21256,1
21257,1
21258,1
21259,1
21260,3
21261,1
21262,1
21263,1
21264,1
21265,2
21266,3
21267,3
21268,1
21269,1
21270,3
21271,1
21272,1
21273,1
21274,3
21275,1
21276,1
21277,1
21278,1
21279,1
21280,1
21281,1
21282,1
21283,1
21284,1
21285,1
21286,1
21287,1
21288,3
21289,1
21290,1
21291,1
21292,3
21293,3
21294,3
21295,1
21296,1
21297,1
21298,1
21299,1
21300,1
21301,1
21302,3
21303,1
21304,3
21305,1
21306,1
21307,1
21308,3
21309,1
21310,1
21311,1
21312,1
21313,1
21314,1
21315,1
21316,1
21317,1
21318,1
21319,3
21320,3
21321,3
21322,1
21323,1
21324,3
21325,1
21326,1
21327,1
21328,3
21329,3
21330,2
21331,1
21332,3
21333,1
21334,1
21335,1
21336,1
21337,1
21338,1
21339,1
21340,3
21341,1
21342,3
21343,2
21344,1
21345,1
21346,1
21347,1
21348,1
21349,1
21350,1
21351,3
21352,1
21353,3
21354,1
21355,3
21356,1
21357,1
21358,1
21359,3
21360,3
21361,1
21362,1
21363,3
21364,1
21365,1
21366,1
21367,2
21368,1
21369,1
21370,1
21371,1
21372,1
21373,1
21374,1
21375,1
21376,1
21377,1
21378,1
21379,1
21380,1
21381,1
21382,1
21383,1
21384,1
21385,1
21386,1
21387,1
21388,1
21389,1
21390,1
21391,1
21392,1
21393,1
21394,1
21395,1
21396,1
21397,1
21398,1
21399,1
21400,2
21401,1
21402,1
21403,1
21404,1
21405,3
21406,2
21407,3
21408,1
21409,3
21410,1
21411,3
21412,3
21413,1
21414,1
21415,1
21416,1
21417,1
21418,3
21419,1
21420,1
21421,1
21422,1
21423,3
21424,1
21425,1
21426,3
21427,1
21428,1
21429,3
21430,1
21431,2
21432,1
21433,1
21434,1
21435,1
21436,1
21437,1
21438,1
21439,3
21440,1
21441,1
21442,3
21443,3
21444,1
21445,1
21446,1
21447,1
21448,1
21449,1
21450,1
21451,1
21452,1
21453,1
21454,1
21455,1
21456,1
21457,3
21458,3
21459,2
21460,1
21461,1
21462,1
21463,3
21464,1
21465,1
21466,3
21467,3
21468,3
21469,1
21470,1
21471,1
21472,1
21473,1
21474,1
21475,3
21476,1
21477,1
21478,1
21479,1
21480,1
21481,1
21482,1
21483,1
21484,1
21485,1
21486,1
21487,3
21488,3
21489,1
21490,1
21491,1
21492,1
21493,1
21494,1
21495,1
21496,1
21497,1
21498,1
21499,1
21500,3
21501,1
21502,1
21503,1
21504,1
21505,2
21506,1
21507,1
21508,1
21509,1
21510,1
21511,1
21512,1
21513,3
21514,1
21515,1
21516,1
21517,3
21518,1
21519,1
21520,3
21521,1
21522,1
21523,1
21524,3
21525,1
21526,3
21527,1
21528,2
21529,3
21530,1
21531,3
21532,3
21533,1
21534,1
21535,1
21536,1
21537,3
21538,1
21539,2
21540,1
21541,3
21542,1
21543,1
21544,1
21545,2
21546,1
21547,3
21548,1
21549,1
21550,1
21551,3
21552,1
21553,1
21554,1
21555,3
21556,1
21557,1
21558,1
21559,3
21560,1
21561,1
21562,1
21563,1
21564,1
21565,1
21566,1
21567,1
21568,1
21569,1
21570,1
21571,2
21572,3
21573,1
21574,1
21575,1
21576,1
21577,1
21578,1
21579,1
21580,1
21581,2
21582,1
21583,3
21584,1
21585,1
21586,1
21587,2
21588,1
21589,1
21590,1
21591,1
21592,1
21593,3
21594,1
21595,3
21596,3
21597,1
21598,1
21599,1
21600,1
21601,1
21602,1
21603,1
21604,1
21605,2
21606,1
21607,1
21608,1
21609,3
21610,2
21611,1
21612,1
21613,1
21614,1
21615,1
21616,1
21617,1
21618,1
21619,3
21620,1
21621,1
21622,1
21623,3
21624,3
21625,2
21626,1
21627,1
21628,1
21629,1
21630,1
21631,1
21632,1
21633,1
21634,1
21635,1
21636,3
21637,1
21638,1
21639,1
21640,1
21641,1
21642,1
21643,1
21644,3
21645,1
21646,1
21647,1
21648,1
21649,1
21650,1
21651,2
21652,1
21653,3
21654,3
21655,1
21656,1
21657,3
21658,3
21659,3
21660,3
21661,3
21662,3
21663,1
21664,1
21665,1
21666,1
21667,1
21668,1
21669,1
21670,3
21671,1
21672,1
21673,1
21674,1
21675,2
21676,1
21677,3
21678,1
21679,1
21680,3
21681,2
21682,3
21683,1
21684,3
21685,3
21686,3
21687,1
21688,1
21689,1
21690,3
21691,3
21692,1
21693,3
21694,3
21695,1
21696,1
21697,2
21698,1
21699,3
21700,1
21701,3
21702,1
21703,1
21704,1
21705,3
21706,1
21707,2
21708,1
21709,1
21710,2
21711,1
21712,3
21713,3
21714,1
21715,3
21716,2
21717,1
21718,1
21719,3
21720,1
21721,1
21722,1
21723,1
21724,1
21725,3
21726,3
21727,1
21728,1
21729,3
21730,1
21731,1
21732,1
21733,1
21734,1
21735,1
21736,1
21737,1
21738,1
21739,1
21740,1
21741,1
21742,1
21743,1
21744,1
21745,3
21746,1
21747,1
21748,3
21749,1
21750,1
21751,1
21752,1
21753,1
21754,1
21755,2
21756,2
21757,3
21758,3
21759,1
21760,1
21761,3
21762,1
21763,3
21764,3
21765,1
21766,1
21767,1
21768,1
21769,1
21770,1
21771,3
21772,3
21773,3
21774,1
21775,1
21776,1
21777,1
21778,1
21779,1
21780,3
21781,3
21782,1
21783,1
21784,1
21785,1
21786,1
21787,1
21788,1
21789,3
21790,1
21791,1
21792,3
21793,1
21794,1
21795,1
21796,1
21797,1
21798,1
21799,1
21800,1
21801,1
21802,3
21803,1
21804,1
21805,1
21806,1
21807,1
21808,3
21809,1
21810,2
21811,1
21812,3
21813,1
21814,1
21815,1
21816,1
21817,1
21818,3
21819,2
21820,1
21821,1
21822,3
21823,1
21824,3
21825,1
21826,1
21827,1
21828,1
21829,1
21830,1
21831,3
21832,1
21833,1
21834,1
21835,1
21836,1
21837,3
21838,3
21839,1
21840,1
21841,1
21842,1
21843,3
21844,1
21845,1
21846,1
21847,1
21848,1
21849,1
21850,1
21851,1
21852,1
21853,2
21854,1
21855,1
21856,1
21857,1
21858,1
21859,1
21860,1
21861,2
21862,3
21863,1
21864,1
21865,1
21866,1
21867,1
21868,3
21869,3
21870,1
21871,3
21872,3
21873,1
21874,1
21875,1
21876,2
21877,3
21878,1
21879,1
21880,1
21881,1
21882,1
21883,1
21884,3
21885,3
21886,1
21887,1
21888,1
21889,1
21890,1
21891,1
21892,1
21893,3
21894,1
21895,3
21896,1
21897,1
21898,1
21899,1
21900,1
21901,1
21902,1
21903,1
21904,1
21905,3
21906,1
21907,1
21908,1
21909,1
21910,1
21911,1
21912,1
21913,1
21914,1
21915,3
21916,1
21917,1
21918,3
21919,3
21920,1
21921,1
21922,1
21923,3
21924,3
21925,1
21926,1
21927,1
21928,1
21929,3
21930,1
21931,1
21932,1
21933,1
21934,3
21935,1
21936,1
21937,1
21938,1
21939,1
21940,1
21941,1
21942,1
21943,2
21944,1
21945,1
21946,1
21947,1
21948,2
21949,3
21950,3
21951,1
21952,1
21953,1
21954,1
21955,1
21956,3
21957,1
21958,3
21959,1
21960,1
21961,1
21962,3
21963,1
21964,3
21965,1
21966,1
21967,1
21968,3
21969,1
21970,3
21971,1
21972,1
21973,1
21974,3
21975,1
21976,1
21977,3
21978,1
21979,1
21980,1
21981,1
21982,1
21983,1
21984,1
21985,1
21986,1
21987,3
21988,3
21989,1
21990,1
21991,1
21992,1
21993,1
21994,1
21995,1
21996,1
21997,1
21998,3
21999,1
22000,1
22001,2
22002,1
22003,1
22004,1
22005,1
22006,1
22007,1
22008,1
22009,1
22010,3
22011,3
22012,1
22013,3
22014,1
22015,1
22016,1
22017,1
22018,1
22019,2
22020,1
22021,1
22022,1
22023,3
22024,1
22025,3
22026,2
22027,3
22028,3
22029,1
22030,1
22031,1
22032,3
22033,1
22034,1
22035,1
22036,1
22037,1
22038,3
22039,1
22040,1
22041,1
22042,1
22043,3
22044,1
22045,1
22046,1
22047,1
22048,1
22049,3
22050,1
22051,1
22052,1
22053,2
22054,3
22055,1
22056,3
22057,3
22058,1
22059,1
22060,1
22061,1
22062,1
22063,1
22064,1
22065,3
22066,1
22067,1
22068,1
22069,1
22070,3
22071,3
22072,3
22073,1
22074,1
22075,1
22076,1
22077,3
22078,1
22079,1
22080,2
22081,3
22082,1
22083,2
22084,3
22085,3
22086,1
22087,2
22088,1
22089,3
22090,2
22091,3
22092,1
22093,1
22094,1
22095,1
22096,1
22097,3
22098,1
22099,1
22100,1
22101,1
22102,1
22103,1
22104,3
22105,2
22106,1
22107,3
22108,1
22109,1
22110,1
22111,1
22112,1
22113,1
22114,1
22115,1
22116,1
22117,1
22118,1
22119,1
22120,3
22121,2
22122,1
22123,1
22124,1
22125,3
22126,1
22127,1
22128,1
22129,1
22130,3
22131,2
22132,1
22133,1
22134,1
22135,3
22136,1
22137,1
22138,1
22139,2
22140,1
22141,3
22142,3
22143,1
22144,1
22145,1
22146,1
22147,1
22148,1
22149,1
22150,1
22151,3
22152,1
22153,1
22154,1
22155,3
22156,1
22157,1
22158,1
22159,1
22160,2
22161,3
22162,2
22163,1
22164,1
22165,1
22166,1
22167,1
22168,1
22169,3
22170,1
22171,1
22172,1
22173,1
22174,3
22175,3
22176,2
22177,3
22178,1
22179,1
22180,1
22181,1
22182,1
22183,1
22184,3
22185,1
22186,1
22187,1
22188,1
22189,3
22190,1
22191,1
22192,1
22193,1
22194,1
22195,3
22196,2
22197,1
22198,1
22199,1
22200,3
22201,1
22202,1
22203,1
22204,1
22205,2
22206,1
22207,1
22208,3
22209,1
22210,3
22211,1
22212,1
22213,3
22214,1
22215,1
22216,1
22217,1
22218,1
22219,1
22220,2
22221,1
22222,1
22223,1
22224,1
22225,1
22226,3
22227,3
22228,1
22229,1
22230,3
22231,1
22232,1
22233,1
22234,1
22235,1
22236,1
22237,1
22238,1
22239,2
22240,2
22241,3
22242,3
22243,3
22244,3
22245,3
22246,2
22247,3
22248,3
22249,3
22250,1
22251,3
22252,1
22253,1
22254,2
22255,1
22256,1
22257,1
22258,1
22259,1
22260,1
22261,3
22262,1
22263,1
22264,1
22265,1
22266,1
22267,3
22268,1
22269,3
22270,1
22271,1
22272,1
22273,1
22274,1
22275,1
22276,1
22277,2
22278,1
22279,3
22280,3
22281,1
22282,1
22283,1
22284,1
22285,1
22286,2
22287,1
22288,1
22289,1
22290,1
22291,1
22292,1
22293,1
22294,3
22295,1
22296,2
22297,1
22298,1
22299,1
22300,1
22301,1
22302,1
22303,3
22304,1
22305,3
22306,1
22307,3
22308,1
22309,1
22310,1
22311,1
22312,1
22313,1
22314,2
22315,1
22316,3
22317,1
22318,3
22319,1
22320,1
22321,1
22322,1
22323,1
22324,1
22325,1
22326,1
22327,1
22328,2
22329,1
22330,1
22331,1
22332,2
22333,1
22334,3
22335,3
22336,1
22337,1
22338,1
22339,2
22340,1
22341,1
22342,1
22343,3
22344,1
22345,1
22346,3
22347,1
22348,1
22349,1
22350,1
22351,3
22352,1
22353,1
22354,1
22355,3
22356,1
22357,3
22358,1
22359,1
22360,1
22361,1
22362,1
22363,3
22364,1
22365,1
22366,1
22367,1
22368,1
22369,1
22370,1
22371,1
22372,1
22373,1
22374,3
22375,1
22376,1
22377,1
22378,1
22379,1
22380,3
22381,2
22382,1
22383,1
22384,1
22385,1
22386,1
22387,1
22388,1
22389,1
22390,1
22391,1
22392,1
22393,1
22394,3
22395,3
22396,1
22397,1
22398,3
22399,3
22400,1
22401,3
22402,1
22403,1
22404,1
22405,2
22406,3
22407,3
22408,1
22409,1
22410,1
22411,1
22412,2
22413,1
22414,3
22415,1
22416,1
22417,1
22418,3
22419,1
22420,3
22421,1
22422,1
22423,1
22424,1
22425,1
22426,1
22427,1
22428,3
22429,1
22430,1
22431,3
22432,3
22433,1
22434,3
22435,1
22436,3
22437,1
22438,1
22439,3
22440,1
22441,3
22442,1
22443,1
22444,1
22445,1
22446,1
22447,1
22448,1
22449,3
22450,1
22451,3
22452,1
22453,1
22454,1
22455,1
22456,1
22457,1
22458,1
22459,1
22460,1
22461,1
22462,1
22463,1
22464,1
22465,1
22466,1
22467,1
22468,1
22469,1
22470,3
22471,1
22472,1
22473,1
22474,1
22475,1
22476,2
22477,3
22478,1
22479,1
22480,3
22481,1
22482,1
22483,1
22484,3
22485,1
22486,1
22487,1
22488,3
22489,1
22490,1
22491,1
22492,1
22493,1
22494,1
22495,1
22496,3
22497,2
22498,1
22499,3
22500,1
22501,1
22502,1
22503,2
22504,1
22505,1
22506,1
22507,1
22508,3
22509,1
22510,1
22511,3
22512,3
22513,3
22514,1
22515,1
22516,1
22517,1
22518,1
22519,1
22520,1
22521,1
22522,1
22523,1
22524,1
22525,1
22526,3
22527,1
22528,1
22529,3
22530,1
22531,1
22532,1
22533,1
22534,3
22535,3
22536,1
22537,1
22538,1
22539,3
22540,3
22541,2
22542,1
22543,1
22544,3
22545,1
22546,3
22547,1
22548,1
22549,1
22550,1
22551,1
22552,3
22553,2
22554,3
22555,3
22556,3
22557,3
22558,1
22559,1
22560,2
22561,1
22562,1
22563,1
22564,1
22565,2
22566,3
22567,1
22568,1
22569,3
22570,1
22571,1
22572,3
22573,1
22574,1
22575,1
22576,1
22577,1
22578,1
22579,1
22580,1
22581,1
22582,1
22583,1
22584,1
22585,1
22586,1
22587,1
22588,1
22589,1
22590,1
22591,1
22592,1
22593,1
22594,1
22595,1
22596,1
22597,1
22598,1
22599,3
22600,1
22601,1
22602,1
22603,1
22604,3
22605,3
22606,1
22607,1
22608,1
22609,1
22610,3
22611,1
22612,1
22613,1
22614,3
22615,1
22616,1
22617,1
22618,1
22619,1
22620,1
22621,1
22622,1
22623,3
22624,1
22625,1
22626,1
22627,3
22628,2
22629,1
22630,1
22631,1
22632,1
22633,3
22634,1
22635,1
22636,3
22637,3
22638,1
22639,1
22640,1
22641,1
22642,1
22643,1
22644,1
22645,3
22646,3
22647,3
22648,1
22649,1
22650,1
22651,3
22652,1
22653,1
22654,3
22655,1
22656,1
22657,3
22658,1
22659,1
22660,2
22661,1
22662,1
22663,2
22664,1
22665,1
22666,1
22667,1
22668,3
22669,1
22670,1
22671,1
22672,1
22673,1
22674,1
22675,1
22676,3
22677,1
22678,1
22679,1
22680,3
22681,1
22682,1
22683,3
22684,1
22685,2
22686,1
22687,1
22688,1
22689,1
22690,1
22691,1
22692,1
22693,2
22694,1
22695,1
22696,1
22697,1
22698,3
22699,1
22700,3
22701,1
22702,1
22703,1
22704,3
22705,3
22706,1
22707,1
22708,1
22709,1
22710,1
22711,1
22712,3
22713,1
22714,1
22715,3
22716,1
22717,2
22718,1
22719,1
22720,3
22721,1
22722,1
22723,1
22724,3
22725,1
22726,1
22727,1
22728,3
22729,1
22730,2
22731,1
22732,1
22733,1
22734,1
22735,1
22736,1
22737,1
22738,1
22739,1
22740,1
22741,1
22742,1
22743,1
22744,1
22745,3
22746,3
22747,1
22748,1
22749,1
22750,1
22751,1
22752,3
22753,3
22754,1
22755,1
22756,1
22757,1
22758,3
22759,1
22760,3
22761,1
22762,1
22763,3
22764,3
22765,2
22766,1
22767,1
22768,1
22769,1
22770,1
22771,1
22772,1
22773,1
22774,1
22775,1
22776,1
22777,1
22778,3
22779,3
