,平均地価
15058,1980000.0
15059,275666.6666666667
15060,583500.0
15061,2231666.6666666665
15062,474333.3333333333
15063,1773333.3333333333
15064,689666.6666666666
15065,743400.0
15066,1030500.0
15067,445111.1111111111
15068,868000.0
15069,511000.0
15070,
15071,442666.6666666667
15072,1107777.7777777778
15073,332000.0
15074,
15075,2685000.0
15076,
15077,452000.0
15078,686571.4285714285
15079,306500.0
15080,
15081,442750.0
15082,605500.0
15083,438000.0
15084,357000.0
15085,821333.3333333334
15086,1436666.6666666667
15087,821285.7142857143
15088,
15089,
15090,1773333.3333333333
15091,520333.3333333333
15092,1400000.0
15093,977400.0
15094,570000.0
15095,699500.0
15096,536000.0
15097,622428.5714285715
15098,534600.0
15099,623333.3333333334
15100,
15101,702166.6666666666
15102,487333.3333333333
15103,592250.0
15104,471800.0
15105,274250.0
15106,289000.0
15107,587500.0
15108,409142.8571428572
15109,559500.0
15110,685000.0
15111,689500.0
15112,583500.0
15113,4202000.0
15114,430500.0
15115,798000.0
15116,9988222.222222222
15117,538500.0
15118,622666.6666666666
15119,798000.0
15120,601625.0
15121,1338500.0
15122,447600.0
15123,631333.3333333334
15124,1173333.3333333333
15125,1006500.0
15126,821333.3333333334
15127,536000.0
15128,482000.0
15129,1525000.0
15130,497857.1428571429
15131,
15132,465000.0
15133,828000.0
15134,823000.0
15135,607333.3333333334
15136,1030500.0
15137,1535000.0
15138,3442222.222222222
15139,699000.0
15140,686571.4285714285
15141,1446666.6666666667
15142,433500.0
15143,
15144,787500.0
15145,699500.0
15146,623333.3333333334
15147,348000.0
15148,693400.0
15149,
15150,628000.0
15151,332000.0
15152,686571.4285714285
15153,
15154,992500.0
15155,611500.0
15156,654000.0
15157,324750.0
15158,336800.0
15159,1382666.6666666667
15160,965333.3333333334
15161,2906666.6666666665
15162,515000.0
15163,370000.0
15164,3151500.0
15165,448833.3333333333
15166,686000.0
15167,580000.0
15168,1084200.0
15169,928500.0
15170,3392000.0
15171,709666.6666666666
15172,1181000.0
15173,623333.3333333334
15174,348666.6666666667
15175,
15176,349500.0
15177,1014000.0
15178,2198888.888888889
15179,1199200.0
15180,3442222.222222222
15181,
15182,1251333.3333333333
15183,320500.0
15184,1518666.6666666667
15185,547000.0
15186,1006500.0
15187,567500.0
15188,787500.0
15189,518500.0
15190,8162222.222222222
15191,1980000.0
15192,855000.0
15193,606500.0
15194,659000.0
15195,710000.0
15196,406500.0
15197,
15198,1173333.3333333333
15199,3392000.0
15200,301666.6666666667
15201,472200.0
15202,452000.0
15203,1107777.7777777778
15204,452000.0
15205,
15206,9988222.222222222
15207,288125.0
15208,475333.3333333333
15209,416875.0
15210,377666.6666666667
15211,1580000.0
15212,1830285.7142857143
15213,416800.0
15214,805500.0
15215,605000.0
15216,867833.3333333334
15217,622428.5714285715
15218,2070000.0
15219,436800.0
15220,461000.0
15221,384000.0
15222,570200.0
15223,
15224,335000.0
15225,823000.0
15226,1544500.0
15227,423000.0
15228,686571.4285714285
15229,1408000.0
15230,452000.0
15231,524500.0
15232,1431000.0
15233,406500.0
15234,782000.0
15235,539666.6666666666
15236,624000.0
15237,1558583.3333333333
15238,475333.3333333333
15239,348500.0
15240,
15241,543600.0
15242,1173333.3333333333
15243,299000.0
15244,522000.0
15245,461000.0
15246,426400.0
15247,653400.0
15248,710000.0
15249,1493333.3333333333
15250,735000.0
15251,356000.0
15252,610500.0
15253,2165000.0
15254,872000.0
15255,516571.4285714286
15256,1014000.0
15257,332000.0
15258,452000.0
15259,580000.0
15260,933000.0
15261,
15262,3751428.5714285714
15263,677500.0
15264,568000.0
15265,1466222.2222222222
15266,2440000.0
15267,742333.3333333334
15268,748000.0
15269,461000.0
15270,475333.3333333333
15271,879800.0
15272,430500.0
15273,687000.0
15274,410000.0
15275,616000.0
15276,764714.2857142857
15277,1382666.6666666667
15278,273000.0
15279,705250.0
15280,1758000.0
15281,1014000.0
15282,409142.8571428572
15283,674000.0
15284,976200.0
15285,661500.0
15286,977400.0
15287,896333.3333333334
15288,654000.0
15289,749000.0
15290,
15291,693400.0
15292,447600.0
15293,1140000.0
15294,309333.3333333333
15295,787500.0
15296,1302333.3333333333
15297,415500.0
15298,714400.0
15299,1980000.0
15300,364666.6666666667
15301,2150000.0
15302,699000.0
15303,9988222.222222222
15304,471800.0
15305,1843333.3333333333
15306,3195000.0
15307,8162222.222222222
15308,828000.0
15309,1114800.0
15310,241500.0
15311,539000.0
15312,565285.7142857143
15313,798000.0
15314,855000.0
15315,639000.0
15316,764714.2857142857
15317,391000.0
15318,274000.0
15319,9988222.222222222
15320,698666.6666666666
15321,742333.3333333334
15322,
15323,348666.6666666667
15324,472200.0
15325,303000.0
15326,392000.0
15327,370000.0
15328,868000.0
15329,
15330,1114800.0
15331,3793750.0
15332,327500.0
15333,1015857.1428571428
15334,976200.0
15335,965333.3333333334
15336,357500.0
15337,879800.0
15338,570000.0
15339,391000.0
15340,
15341,1623200.0
15342,699500.0
15343,992500.0
15344,528400.0
15345,433500.0
15346,574333.3333333334
15347,1107777.7777777778
15348,301666.6666666667
15349,1247500.0
15350,351000.0
15351,452000.0
15352,595333.3333333334
15353,622428.5714285715
15354,274250.0
15355,1291000.0
15356,674000.0
15357,1431000.0
15358,607200.0
15359,685666.6666666666
15360,539666.6666666666
15361,543888.8888888889
15362,491000.0
15363,
15364,879800.0
15365,992500.0
15366,592250.0
15367,973000.0
15368,
15369,555750.0
15370,458100.0
15371,348500.0
15372,
15373,543888.8888888889
15374,526800.0
15375,699000.0
15376,640000.0
15377,658500.0
15378,686571.4285714285
15379,429666.6666666667
15380,351000.0
15381,374000.0
15382,320333.3333333333
15383,285750.0
15384,1544500.0
15385,543600.0
15386,530500.0
15387,2930000.0
15388,577500.0
15389,1466222.2222222222
15390,
15391,1558583.3333333333
15392,1535000.0
15393,
15394,2198888.888888889
15395,1394000.0
15396,1210500.0
15397,1331333.3333333333
15398,289000.0
15399,387000.0
15400,285750.0
15401,1843333.3333333333
15402,1493333.3333333333
15403,222000.0
15404,2200000.0
15405,1086571.4285714286
15406,771250.0
15407,1014000.0
15408,
15409,1232750.0
15410,1755000.0
15411,1181000.0
15412,
15413,452000.0
15414,472200.0
15415,1114800.0
15416,348666.6666666667
15417,2440000.0
15418,601625.0
15419,677500.0
15420,1580000.0
15421,764714.2857142857
15422,933000.0
15423,3751428.5714285714
15424,285750.0
15425,4976000.0
15426,605000.0
15427,463666.6666666667
15428,518333.3333333333
15429,409142.8571428572
15430,
15431,522500.0
15432,
15433,530500.0
15434,409333.3333333333
15435,452000.0
15436,406500.0
15437,855000.0
15438,1014000.0
15439,9988222.222222222
15440,702166.6666666666
15441,320333.3333333333
15442,335000.0
15443,415500.0
15444,2198888.888888889
15445,1070000.0
15446,380000.0
15447,862500.0
15448,539666.6666666666
15449,764714.2857142857
15450,1520000.0
15451,685000.0
15452,1605000.0
15453,501666.6666666667
15454,738500.0
15455,805000.0
15456,452000.0
15457,341666.6666666667
15458,2216250.0
15459,1070000.0
15460,3442222.222222222
15461,1302333.3333333333
15462,1086571.4285714286
15463,443500.0
15464,640000.0
15465,524500.0
15466,441000.0
15467,267000.0
15468,1200000.0
15469,452000.0
15470,349500.0
15471,592250.0
15472,1187250.0
15473,288125.0
15474,1960000.0
15475,516666.6666666667
15476,2631111.111111111
15477,631500.0
15478,392666.6666666667
15479,2930000.0
15480,442750.0
15481,285750.0
15482,977400.0
15483,677500.0
15484,1980000.0
15485,
15486,507166.6666666667
15487,689666.6666666666
15488,438000.0
15489,577500.0
15490,795777.7777777778
15491,304000.0
15492,749000.0
15493,699000.0
15494,576666.6666666666
15495,644000.0
15496,426000.0
15497,534600.0
15498,363500.0
15499,764714.2857142857
15500,391000.0
15501,735600.0
15502,538500.0
15503,1382666.6666666667
15504,
15505,1086571.4285714286
15506,1119800.0
15507,489000.0
15508,699500.0
15509,348000.0
15510,677500.0
15511,235000.0
15512,1773333.3333333333
15513,429666.6666666667
15514,486500.0
15515,364333.3333333333
15516,576666.6666666666
15517,2800000.0
15518,539666.6666666666
15519,3066666.6666666665
15520,1285000.0
15521,3442222.222222222
15522,631333.3333333334
15523,1953666.6666666667
15524,439250.0
15525,618000.0
15526,921666.6666666666
15527,687000.0
15528,1014000.0
15529,367166.6666666667
15530,357000.0
15531,6900000.0
15532,927000.0
15533,965333.3333333334
15534,764714.2857142857
15535,489000.0
15536,707000.0
15537,357000.0
15538,2280000.0
15539,877875.0
15540,23714705.88235294
15541,341666.6666666667
15542,610500.0
15543,9988222.222222222
15544,524500.0
15545,1114800.0
15546,380000.0
15547,787500.0
15548,507166.6666666667
15549,602666.6666666666
15550,530500.0
15551,241500.0
15552,660000.0
15553,2070000.0
15554,327000.0
15555,523000.0
15556,602666.6666666666
15557,580500.0
15558,283000.0
15559,1623200.0
15560,570000.0
15561,476000.0
15562,2500000.0
15563,1544500.0
15564,1199200.0
15565,
15566,749000.0
15567,439250.0
15568,485500.0
15569,409000.0
15570,388200.0
15571,928500.0
15572,283000.0
15573,511666.6666666667
15574,351000.0
15575,507166.6666666667
15576,
15577,416875.0
15578,388200.0
15579,577500.0
15580,644000.0
15581,472200.0
15582,389400.0
15583,571333.3333333334
15584,671000.0
15585,1232750.0
15586,336800.0
15587,928500.0
15588,705250.0
15589,452000.0
15590,568000.0
15591,605000.0
15592,530500.0
15593,320333.3333333333
15594,698875.0
15595,973000.0
15596,
15597,1107777.7777777778
15598,644000.0
15599,1199200.0
15600,986500.0
15601,624000.0
15602,476000.0
15603,
15604,1291000.0
15605,1645500.0
15606,2631111.111111111
15607,735333.3333333334
15608,798000.0
15609,504666.6666666667
15610,1466222.2222222222
15611,927000.0
15612,1181000.0
15613,1110500.0
15614,1540000.0
15615,807600.0
15616,377666.6666666667
15617,339200.0
15618,689666.6666666666
15619,348000.0
15620,1408000.0
15621,702166.6666666666
15622,570000.0
15623,
15624,445111.1111111111
15625,273500.0
15626,1114800.0
15627,1331333.3333333333
15628,1173333.3333333333
15629,801000.0
15630,382500.0
15631,
15632,699500.0
15633,332000.0
15634,1544500.0
15635,1382666.6666666667
15636,370000.0
15637,749000.0
15638,1457166.6666666667
15639,409142.8571428572
15640,2295000.0
15641,782500.0
15642,474333.3333333333
15643,2440000.0
15644,977400.0
15645,749000.0
15646,2631111.111111111
15647,685666.6666666666
15648,391000.0
15649,660000.0
15650,380000.0
15651,879800.0
15652,567500.0
15653,893000.0
15654,821333.3333333334
15655,781666.6666666666
15656,685000.0
15657,653400.0
15658,527666.6666666666
15659,699500.0
15660,301666.6666666667
15661,4773333.333333333
15662,388200.0
15663,879800.0
15664,653400.0
15665,1640000.0
15666,633666.6666666666
15667,387000.0
15668,630000.0
15669,587000.0
15670,557500.0
15671,879800.0
15672,963000.0
15673,514666.6666666667
15674,782500.0
15675,380000.0
15676,893000.0
15677,780600.0
15678,606500.0
15679,341666.6666666667
15680,516666.6666666667
15681,3392000.0
15682,496500.0
15683,698875.0
15684,590833.3333333334
15685,467000.0
15686,253333.3333333333
15687,480600.0
15688,273000.0
15689,4055142.857142857
15690,516666.6666666667
15691,1187571.4285714286
15692,570200.0
15693,
15694,735600.0
15695,623333.3333333334
15696,592000.0
15697,609000.0
15698,698875.0
15699,348000.0
15700,595333.3333333334
15701,
15702,409142.8571428572
15703,
15704,319000.0
15705,
15706,1014000.0
15707,398833.3333333333
15708,879800.0
15709,535000.0
15710,782500.0
15711,1513800.0
15712,540250.0
15713,3151500.0
15714,977400.0
15715,
15716,1580000.0
15717,1466222.2222222222
15718,1503000.0
15719,392666.6666666667
15720,868000.0
15721,282500.0
15722,288125.0
15723,471800.0
15724,639000.0
15725,327500.0
15726,577500.0
15727,437000.0
15728,518500.0
15729,416875.0
15730,590833.3333333334
15731,336800.0
15732,
15733,
15734,501666.6666666667
15735,356333.3333333333
15736,3793750.0
15737,895500.0
15738,782000.0
15739,801000.0
15740,571333.3333333334
15741,267000.0
15742,1554000.0
15743,1291000.0
15744,609000.0
15745,500000.0
15746,555750.0
15747,674000.0
15748,565285.7142857143
15749,442666.6666666667
15750,658500.0
15751,1640000.0
15752,685666.6666666666
15753,658500.0
15754,601625.0
15755,356000.0
15756,442857.1428571429
15757,589500.0
15758,497857.1428571429
15759,1431000.0
15760,1773333.3333333333
15761,542666.6666666666
15762,749000.0
15763,
15764,695000.0
15765,855000.0
15766,2070000.0
15767,
15768,639000.0
15769,1544500.0
15770,349500.0
15771,543888.8888888889
15772,527666.6666666666
15773,650500.0
15774,735333.3333333334
15775,605500.0
15776,611500.0
15777,702166.6666666666
15778,628000.0
15779,709000.0
15780,1338500.0
15781,309333.3333333333
15782,1558583.3333333333
15783,391000.0
15784,1408000.0
15785,680000.0
15786,1790000.0
15787,864500.0
15788,961000.0
15789,698875.0
15790,1554000.0
15791,472200.0
15792,2906666.6666666665
15793,686571.4285714285
15794,583750.0
15795,1580000.0
15796,1199200.0
15797,1114800.0
15798,
15799,543888.8888888889
15800,485500.0
15801,742333.3333333334
15802,348500.0
15803,364666.6666666667
15804,366000.0
15805,1331333.3333333333
15806,977400.0
15807,2231666.6666666665
15808,714400.0
15809,780600.0
15810,1382666.6666666667
15811,485500.0
15812,1377666.6666666667
15813,571333.3333333334
15814,607200.0
15815,624600.0
15816,364333.3333333333
15817,988250.0
15818,450000.0
15819,4055142.857142857
15820,823000.0
15821,482000.0
15822,480600.0
15823,795777.7777777778
15824,896666.6666666666
15825,623333.3333333334
15826,523000.0
15827,2906666.6666666665
15828,1980000.0
15829,450000.0
15830,965333.3333333334
15831,542666.6666666666
15832,583750.0
15833,623333.3333333334
15834,356333.3333333333
15835,364666.6666666667
15836,482000.0
15837,570600.0
15838,977400.0
15839,356000.0
15840,4773333.333333333
15841,341666.6666666667
15842,359000.0
15843,1107777.7777777778
15844,1436666.6666666667
15845,474333.3333333333
15846,2165000.0
15847,618000.0
15848,
15849,782500.0
15850,2440000.0
15851,742333.3333333334
15852,693400.0
15853,1140000.0
15854,369333.3333333333
15855,511000.0
15856,735000.0
15857,605500.0
15858,855000.0
15859,320333.3333333333
15860,622666.6666666666
15861,309333.3333333333
15862,640000.0
15863,1914000.0
15864,543333.3333333334
15865,704500.0
15866,1953666.6666666667
15867,414714.28571428574
15868,1140000.0
15869,677500.0
15870,433500.0
15871,1030500.0
15872,543888.8888888889
15873,1302333.3333333333
15874,263000.0
15875,618000.0
15876,484500.0
15877,687000.0
15878,490000.0
15879,771250.0
15880,764714.2857142857
15881,499000.0
15882,382500.0
15883,
15884,601625.0
15885,3151500.0
15886,3392000.0
15887,1382666.6666666667
15888,1416000.0
15889,1285000.0
15890,309333.3333333333
15891,527666.6666666666
15892,671000.0
15893,828000.0
15894,241500.0
15895,463666.6666666667
15896,599000.0
15897,877875.0
15898,516571.4285714286
15899,392666.6666666667
15900,452000.0
15901,821285.7142857143
15902,292250.0
15903,274250.0
15904,972500.0
15905,439250.0
15906,780600.0
15907,393000.0
15908,668400.0
15909,963000.0
15910,438000.0
15911,406000.0
15912,1503000.0
15913,241500.0
15914,1114800.0
15915,475333.3333333333
15916,370000.0
15917,452000.0
15918,653400.0
15919,671000.0
15920,263000.0
15921,674000.0
15922,
15923,1014000.0
15924,1544500.0
15925,1645500.0
15926,274250.0
15927,3442222.222222222
15928,609000.0
15929,743400.0
15930,
15931,431000.0
15932,573000.0
15933,622666.6666666666
15934,743400.0
15935,9988222.222222222
15936,698875.0
15937,1070000.0
15938,595333.3333333334
15939,351000.0
15940,653400.0
15941,699000.0
15942,607200.0
15943,339500.0
15944,301666.6666666667
15945,1544500.0
15946,
15947,492000.0
15948,241500.0
15949,702166.6666666666
15950,668400.0
15951,771250.0
15952,348500.0
15953,599000.0
15954,628333.3333333334
15955,389400.0
15956,543888.8888888889
15957,5350000.0
15958,570600.0
15959,
15960,1645500.0
15961,472200.0
15962,1446666.6666666667
15963,543333.3333333334
15964,527000.0
15965,1291000.0
15966,660000.0
15967,1758000.0
15968,315000.0
15969,485500.0
15970,414714.28571428574
15971,1580000.0
15972,685666.6666666666
15973,879800.0
15974,431000.0
15975,1338500.0
15976,805000.0
15977,1702000.0
15978,516571.4285714286
15979,680833.3333333334
15980,357000.0
15981,504666.6666666667
15982,1867500.0
15983,543888.8888888889
15984,749000.0
15985,348500.0
15986,301666.6666666667
15987,491000.0
15988,336000.0
15989,1436666.6666666667
15990,332000.0
15991,452000.0
15992,782000.0
15993,377666.6666666667
15994,210500.0
15995,1408000.0
15996,780600.0
15997,592250.0
15998,414714.28571428574
15999,241500.0
16000,476500.0
16001,793000.0
16002,320333.3333333333
16003,680833.3333333334
16004,452000.0
16005,1790000.0
16006,528400.0
16007,443500.0
16008,519000.0
16009,543600.0
16010,491000.0
16011,872000.0
16012,896333.3333333334
16013,363500.0
16014,795777.7777777778
16015,798000.0
16016,1331333.3333333333
16017,3793750.0
16018,431333.3333333333
16019,795777.7777777778
16020,6726000.0
16021,654000.0
16022,557500.0
16023,743400.0
16024,339200.0
16025,1408000.0
16026,686571.4285714285
16027,486000.0
16028,425666.6666666667
16029,1114800.0
16030,1232750.0
16031,1210500.0
16032,1446666.6666666667
16033,348000.0
16034,409142.8571428572
16035,628333.3333333334
16036,443500.0
16037,921666.6666666666
16038,605000.0
16039,335000.0
16040,689666.6666666666
16041,986500.0
16042,467500.0
16043,
16044,866166.6666666666
16045,405600.0
16046,1302333.3333333333
16047,
16048,862500.0
16049,523000.0
16050,366000.0
16051,496500.0
16052,977400.0
16053,2345000.0
16054,
16055,436800.0
16056,458100.0
16057,687000.0
16058,627000.0
16059,571333.3333333334
16060,1338500.0
16061,862500.0
16062,577500.0
16063,534600.0
16064,534666.6666666666
16065,306500.0
16066,475333.3333333333
16067,369333.3333333333
16068,337333.3333333333
16069,1240000.0
16070,241500.0
16071,1466222.2222222222
16072,671200.0
16073,680833.3333333334
16074,540250.0
16075,529333.3333333334
16076,699000.0
16077,543888.8888888889
